study,instrument,answer_list,value,label,label_de
"twinlife","cov1_CoV_module1","cor0701",3,"3: 1 to 2 hours","3: 1 bis 2 Stunden"
"twinlife","cov1_CoV_module1","cor0701",4,"4: 2 to 3 hours","4: 2 bis 3 Stunden"
"twinlife","cov1_CoV_module1","cor0701",5,"5: 3 to 4 hours","5: 3 bis 4 Stunden"
"twinlife","cov1_CoV_module1","cor0701",6,"6: more than 4 hours","6: mehr als 4 Stunden"
"twinlife","cov1_CoV_module1","cor0800",1,"1: totally inappropriate","1: voellig unangemessen"
"twinlife","cov1_CoV_module1","cor0800",2,"2: rather inappropriate","2: eher unangemessen"
"twinlife","cov1_CoV_module1","cor0800",3,"3: partly/partly","3: teils/teils"
"twinlife","cov1_CoV_module1","cor0800",4,"4: rather appropriate","4: eher angemessen"
"twinlife","cov1_CoV_module1","cor0800",5,"5: completely appropriate","5: voellig angemessen"
"twinlife","cov1_CoV_module1","cor0900",-81,"-81: not applicable","-81: trifft nicht zu"
"twinlife","cov1_CoV_module1","cor0900",1,"1: no threat to me at all","1: ueberhaupt keine Bedrohung fuer mich"
"twinlife","cov1_CoV_module1","cor0900",10,"10: extreme threat to me","10: extreme Bedrohung fuer mich"
"twinlife","cov1_CoV_module1","cor1000",-81,"-81: does not apply","-81: Trifft nicht zu"
"twinlife","cov1_CoV_module1","cor1000",1,"1: not at all / no burden","1: gar nicht / keine Belastung"
"twinlife","cov1_CoV_module1","cor1000",10,"10: extreme burden","10: extreme Belastung"
"twinlife","cov1_CoV_module1","cor1008",-81,"-81: does not happen to me","-81: kommt bei mir nicht vor"
"twinlife","cov1_CoV_module1","cor1008",1,"1: not at all bad","1: gar nicht schlimm"
"twinlife","cov1_CoV_module1","cor1008",10,"10: very bad","10: sehr schlimm"
"twinlife","cov1_CoV_module1","cor1200",1,"1: not at all","1: gar nicht"
"twinlife","cov1_CoV_module1","cor1200",2,"2: rarely","2: selten"
"twinlife","cov1_CoV_module1","cor1200",3,"3: once in a while","3: ab und zu"
"twinlife","cov1_CoV_module1","cor1200",4,"4: more often","4: oefter"
"twinlife","cov1_CoV_module1","cor1200",5,"5: very often","5: sehr haeufig"
"twinlife","cov1_CoV_module1","emi0100",1,"1: not at all","1: ueberhaupt nicht"
"twinlife","cov1_CoV_module1","emi0100",2,"2: on single days","2: an einzelnen Tagen"
"twinlife","cov1_CoV_module1","emi0100",3,"3: more than half of the days","3: an mehr als der Haelfte der Tage"
"twinlife","cov1_CoV_module1","emi0100",4,"4: almost every day","4: beinahe jeden Tag"
"twinlife","cov1_CoV_module1","fre7",1,"1: never","1: nie"
"twinlife","cov1_CoV_module1","fre7",7,"7: very often","7: sehr haeufig"
"twinlife","cov1_CoV_module1","yn",-89,"-89: illegible","-89: nicht erkennbar/lesbar"
"twinlife","cov1_CoV_module1","yn",-85,"-85: information not evaluable","-85: nicht auswertbar"
"twinlife","cov1_CoV_module1","yn",-84,"-84: unassignable","-84: nicht zuzuordnen"
"twinlife","cov1_CoV_module1","yn",1,"1: yes","1: ja"
"twinlife","cov1_CoV_module1","yn",2,"2: no","2: nein"
"twinlife","cov2_CoV_module6","agr7",1,"1: I do not agree at all","1: ich stimme ueberhaupt nicht zu"
"twinlife","cov2_CoV_module6","agr7",7,"7: I agree completely","7: ich stimme voll und ganz zu"
"twinlife","cov2_CoV_module6","apl5_2",1,"1: not correct at all","1: stimmt ueberhaupt nicht"
"twinlife","cov2_CoV_module6","apl5_2",2,"2: rather not correct","2: stimmt eher nicht"
"twinlife","cov2_CoV_module6","apl5_2",3,"3: partly correct","3: stimmt etwas"
"twinlife","cov2_CoV_module6","apl5_2",4,"4: rather correct","4: stimmt eher"
"twinlife","cov2_CoV_module6","apl5_2",5,"5: fully correct","5: stimmt genau"
"twinlife","cov2_CoV_module6","apl7_1",1,"1: doesn't apply at all","1: trifft ueberhaupt nicht zu"
"twinlife","cov2_CoV_module6","apl7_1",7,"7: applies completely","7: trifft voll und ganz zu"
"twinlife","cov2_CoV_module6","cor0101",1,"1: yes","1: Ja"
"twinlife","cov2_CoV_module6","cor0101",2,"2: no, nobody","2: Nein, niemand"
"twinlife","cov2_CoV_module6","cor0300",-81,"-81: does not apply","-81: Trifft nicht zu"
"twinlife","cov2_CoV_module6","cor0300",1,"1: yes","1: Ja"
"twinlife","cov2_CoV_module6","cor0300",2,"2: no","2: Nein"
"twinlife","cov2_CoV_module6","cor0310",-81,"-81: I am still in school","-81:Ich gehe noch zur Schule"
"twinlife","cov2_CoV_module6","cor0310",1,"1: I lost my job due to the Corona pandemic and I am currently not employed","1: Durch die Corona-Pandemie habe ich meine Arbeit verloren und bin derzeit nicht erwerbstaetig"
"twinlife","cov2_CoV_module6","cor0310",2,"2: I lost my job due to another reason and I am currently not employed","2: Ich habe durch einen anderen Grund meine Arbeit verloren und bin derzeit nicht erwerbstaetig"
"twinlife","cov2_CoV_module6","cor0310",3,"3: I was not employed before the Corona pandemic and I am still not employed","3: Ich war vor der Corona-Pandemie nicht erwerbstaetig und bin weiterhin nicht erwerbstaetig"
"twinlife","cov2_CoV_module6","cor0310",4,"4: I was employed before the Corona pandemic and I am still employed","4: Ich war vor der Corona-Pandemie erwerbstaetig und bin weiterhin erwerbstaetig"
"twinlife","cov2_CoV_module6","cor0310",5,"5: I was not employed before the Corona pandemic, but I have now started a new job","5: Ich war vor der Corona-Pandemie nicht erwerbstaetig, habe aber nun eine neue Arbeit aufgenommen"
"twinlife","cov2_CoV_module6","cor0400",-82,"-82: I do not work from home","-82: Ich arbeite nicht im Homeoffice"
"twinlife","cov2_CoV_module6","cor0400",-81,"-81: does not apply, I was not gainfully employed","-81: Trifft nicht zu, ich war nicht erwerbstaetig."
"twinlife","cov2_CoV_module6","cor0400",1,"1: -3 (significantly less)","1: -3 (Deutlich weniger)"
"twinlife","cov2_CoV_module6","cor0400",2,"2: -2","2: -2"
"twinlife","cov2_CoV_module6","cor0400",3,"3: -1","3: -1"
"twinlife","cov2_CoV_module6","cor0400",4,"4: 0 (same)","4: 0 (Gleich)"
"twinlife","cov2_CoV_module6","cor0400",5,"5: +1","5: +1"
"twinlife","cov2_CoV_module6","cor0400",6,"6: +2","6: +2"
"twinlife","cov2_CoV_module6","cor0400",7,"7: +3 (significantly more)","7: +3 (Deutlich mehr)"
"twinlife","cov2_CoV_module6","cor0603",-81,"-81: does not apply, I do not go to school (anymore)","-81: Trifft nicht zu, ich gehe nicht (mehr) in die Schule"
"twinlife","cov2_CoV_module6","cor0698",-81,"-81: does not apply (I do not have a school-age child).","-81: Trifft nicht zu (ich habe kein schulpflichtiges Kind)"
"twinlife","cov2_CoV_module6","cor0698",1,"1: yes","1: Ja"
"twinlife","cov2_CoV_module6","cor0698",2,"2: no, only limited classes","2: Nein, nur eingeschraenkter Unterricht"
"twinlife","cov2_CoV_module6","cor0698",3,"3: no, my childrens schools are closed","3: Nein, die Schulen meiner Kinder sind geschlossen"
"twinlife","cov2_CoV_module6","cor0699",-81,"-81: does not apply (I no longer go to school)","-81: Trifft nicht zu (ich gehe nicht mehr in die Schule)"
"twinlife","cov2_CoV_module6","cor0699",1,"1: yes","1: Ja"
"twinlife","cov2_CoV_module6","cor0699",2,"2: I am only allowed to go to school sometimes","2: Ich darf nur manchmal zur Schule"
"twinlife","cov2_CoV_module6","cor0699",3,"3: no, schools are closed, I have to study from home","3: Nein, die Schulen sind geschlossen, ich muss von zu Hause aus lernen"
"twinlife","cov2_CoV_module6","cor0700",-81,"-81: does not apply (I do not have a school-age child/no chores had to be done at home)","-81: Trifft nicht zu (ich habe kein schulpflichtiges Kind/es mussten keine Aufgaben zu Hause erledigt werden)"
"twinlife","cov2_CoV_module6","cor0700",1,"1: less than half an hour","1: weniger als eine halbe Stunde"
"twinlife","cov2_CoV_module6","cor0700",2,"2: half an hour to 1 hour","2: eine halbe bis 1 Stunde"
"twinlife","cov2_CoV_module6","cor0700",3,"3: 1 to 2 hours","3: 1 bis 2 Stunden"
"twinlife","cov2_CoV_module6","cor0700",4,"4: 2 to 3 hours","4: 2 bis 3 Stunden"
"twinlife","cov2_CoV_module6","cor0700",5,"5: 3 to 4 hours","5: 3 bis 4 Stunden"
"twinlife","cov2_CoV_module6","cor0700",6,"6: more than 4 hours","6: mehr als 4 Stunden"
"twinlife","cov2_CoV_module6","cor0701",-81,"-81: does not apply (I had no schoolwork to do)","-81: Trifft nicht zu (ich hatte keine Schulaufgaben auf)"
"twinlife","cov2_CoV_module6","cor0701",1,"1: less than half an hour","1: weniger als eine halbe Stunde"
"twinlife","cov2_CoV_module6","cor0701",2,"2: half an hour to 1 hour","2: eine halbe bis 1 Stunde"
"twinlife","cov2_CoV_module6","cor0701",3,"3: 1 to 2 hours","3: 1 bis 2 Stunden"
"twinlife","cov2_CoV_module6","cor0701",4,"4: 2 to 3 hours","4: 2 bis 3 Stunden"
"twinlife","cov2_CoV_module6","cor0701",5,"5: 3 to 4 hours","5: 3 bis 4 Stunden"
"twinlife","cov2_CoV_module6","cor0701",6,"6: more than 4 hours","6: mehr als 4 Stunden"
"twinlife","cov2_CoV_module6","cor0800",1,"1: totally inappropriate","1: voellig unangemessen"
"twinlife","cov2_CoV_module6","cor0800",2,"2: rather inappropriate","2: eher unangemessen"
"twinlife","cov2_CoV_module6","cor0800",3,"3: partly/partly","3: teils/teils"
"twinlife","cov2_CoV_module6","cor0800",4,"4: rather appropriate","4: eher angemessen"
"twinlife","cov2_CoV_module6","cor0800",5,"5: completely appropriate","5: voellig angemessen"
"twinlife","cov2_CoV_module6","cor0900",-81,"-81: not applicable","-81: trifft nicht zu"
"twinlife","cov2_CoV_module6","cor0900",1,"1: no threat to me at all","1: ueberhaupt keine Bedrohung fuer mich"
"twinlife","cov2_CoV_module6","cor0900",10,"10: extreme threat to me","10: extreme Bedrohung fuer mich"
"twinlife","cov2_CoV_module6","cor1000",-81,"-81: does not apply","-81: Trifft nicht zu"
"twinlife","cov2_CoV_module6","cor1000",1,"1: not at all / no burden","1: gar nicht / keine Belastung"
"twinlife","cov2_CoV_module6","cor1000",10,"10: extreme burden","10: extreme Belastung"
"twinlife","cov2_CoV_module6","cor1008",-81,"-81: does not happen to me","-81: kommt bei mir nicht vor"
"twinlife","cov2_CoV_module6","cor1008",1,"1: not at all bad","1: gar nicht schlimm"
"twinlife","cov2_CoV_module6","cor1008",10,"10: very bad","10: sehr schlimm"
"twinlife","cov2_CoV_module6","cor1200",1,"1: not at all","1: gar nicht"
"twinlife","cov2_CoV_module6","cor1200",2,"2: rarely","2: selten"
"twinlife","cov2_CoV_module6","cor1200",3,"3: once in a while","3: ab und zu"
"twinlife","cov2_CoV_module6","cor1200",4,"4: more often","4: oefter"
"twinlife","cov2_CoV_module6","cor1200",5,"5: very often","5: sehr haeufig"
"twinlife","cov2_CoV_module6","cor1700",1,"1: I think the Corona pandemic is over.","1: Ich halte die Corona-Pandemie fuer ueberwunden"
"twinlife","cov2_CoV_module6","cor1700",2,"2: I think that soon everything will be as it was before the Corona pandemic.","2: Ich denke, dass bald alles wieder so sein wird wie vor der Corona-Pandemie"
"twinlife","cov2_CoV_module6","cor1700",3,"3: I think that there will be another wave of infections.","3: Ich denke, dass es zu einer weiteren Infektionswelle kommen wird"
"twinlife","cov2_CoV_module6","cor1700",4,"4: I think that we have not yet reached the peak of the pandemic.","4: Ich glaube, dass wir den Hoehepunkt der Pandemie noch nicht erreicht haben"
"twinlife","cov2_CoV_module6","cor1705",1,"1: yes, I believe that completely","1: Ja, das glaube ich voll und ganz"
"twinlife","cov2_CoV_module6","cor1705",2,"2: yes, I believe that more","2: Ja, das glaube ich eher"
"twinlife","cov2_CoV_module6","cor1705",3,"3: no, I believe that less","3: Nein, das glaube ich weniger"
"twinlife","cov2_CoV_module6","cor1705",4,"4: no, I do not believe that at all","4: Nein, das glaube ich ueberhaupt nicht"
"twinlife","cov2_CoV_module6","edu0100",1,"1: no, I don't go to school yet","1: nein, ich gehe noch nicht in die Schule"
"twinlife","cov2_CoV_module6","edu0100",2,"2: yes, I go to school","2: ja, ich gehe in die Schule"
"twinlife","cov2_CoV_module6","edu0100",3,"3: no, I don't go to school any more","3: nein, ich gehe nicht mehr in die Schule"
"twinlife","cov2_CoV_module6","emi0100",1,"1: not at all","1: ueberhaupt nicht"
"twinlife","cov2_CoV_module6","emi0100",2,"2: on single days","2: an einzelnen Tagen"
"twinlife","cov2_CoV_module6","emi0100",3,"3: more than half of the days","3: an mehr als der Haelfte der Tage"
"twinlife","cov2_CoV_module6","emi0100",4,"4: almost every day","4: beinahe jeden Tag"
"twinlife","cov2_CoV_module6","emp0200",1,"1: [for women only] yes, maternity leave","1: [nur bei Frauen] Ja, Mutterschutz"
"twinlife","cov2_CoV_module6","emp0200",2,"2: parental leave (up to F2F 2)","2: Elternzeit (bis F2F 2)"
"twinlife","cov2_CoV_module6","emp0200",3,"3: leave of absence/special leave for childcare","3: Beurlaubung/Sonderurlaub wegen Kinderbetreuung"
"twinlife","cov2_CoV_module6","emp0200",4,"4: no","4: nein"
"twinlife","cov2_CoV_module6","emp0200",5,"5: yes, parental leave with part-time employment (from F2F 3)","5: Ja, Elternzeit mit Teilzeitbeschaeftigung (ab F2F 3)"
"twinlife","cov2_CoV_module6","emp0200",6,"6: yes, parental leave without part-time employment (from F2F 3)","5: Ja, Elternzeit ohnw Teilzeitbeschaeftigung (ab F2F 3)"
"twinlife","cov2_CoV_module6","emp0400",1,"1: full-time employment","1: voll erwerbstaetig"
"twinlife","cov2_CoV_module6","emp0400",2,"2: employed on a part-time basis (also with several part-time employments)","2: in Teilzeitbeschaeftigung"
"twinlife","cov2_CoV_module6","emp0400",3,"3: in-company training/apprenticeship or vocational retraining","3: in betrieblicher Ausbildung/Lehre oder betrieblicher Umschulung"
"twinlife","cov2_CoV_module6","emp0400",4,"4: marginally employed, Mini-jobs, One-Euro-jobs, e.g., when drawing unemployment benefit type 2","4: geringfuegig erwerbstaetig, Mini Job, Ein-Euro-Job, z.B. bei Bezug von Arbeitslosengeld 2"
"twinlife","cov2_CoV_module6","emp0400",5,"5: occasionally or irregularly employed","5: gelegentlich oder unregelmaessig beschaeftigt"
"twinlife","cov2_CoV_module6","emp0400",6,"6: voluntary military service","6: freiwilliger Wehrdienst"
"twinlife","cov2_CoV_module6","emp0400",7,"7: voluntary social/ecological year, German federal volunteer service","7: freiwilliges soziales/oekologisches Jahr, Bundesfreiwilligendienst"
"twinlife","cov2_CoV_module6","emp0400",8,"8: partial retirement with zero working hours","8: in Altersteilzeit mit Arbeitszeit Null"
"twinlife","cov2_CoV_module6","emp0400",9,"9: early retirement, retirement, occupational disablity","9: Vorruhestaendler, Rentner, erwerbsunfaehig"
"twinlife","cov2_CoV_module6","emp0400",10,"10: not gainfully employed","10: nicht erwerbstaetig"
"twinlife","cov2_CoV_module6","emp0400",11,"11: other, such as","11: sonstiges, und zwar"
"twinlife","cov2_CoV_module6","emp0600",1,"1: blue-collar worker (Arbeiter) (also in agriculture)","1: Arbeiter/in (auch in der Landwirtschaft)"
"twinlife","cov2_CoV_module6","emp0600",2,"2: white-collar worker (Angestellte)","2: Angestellte/r"
"twinlife","cov2_CoV_module6","emp0600",3,"3: civil servant (including judges and professional soldiers)","3: Beamte/r (einschliesslich Richter und Berufssoldaten)"
"twinlife","cov2_CoV_module6","emp0600",4,"4: self-employed (including family members working for the self-employed)","4: Selbstaendige/r (einschl. mithelfende Familienangehoerige)"
"twinlife","cov2_CoV_module6","emp0600",5,"5: apprentices / trainees / interns","5: Auszubildende und Praktikanten"
"twinlife","cov2_CoV_module6","fre7",1,"1: never","1: nie"
"twinlife","cov2_CoV_module6","fre7",7,"7: very often","7: sehr haeufig"
"twinlife","cov2_CoV_module6","pr7",1,"1: not at all likely","1: ueberhaupt nicht wahrscheinlich"
"twinlife","cov2_CoV_module6","pr7",2,"2","2"
"twinlife","cov2_CoV_module6","pr7",3,"3","3"
"twinlife","cov2_CoV_module6","pr7",4,"4","4"
"twinlife","cov2_CoV_module6","pr7",5,"5","5"
"twinlife","cov2_CoV_module6","pr7",6,"6","6"
"twinlife","cov2_CoV_module6","pr7",7,"7: very likely","7: sehr wahrscheinlich"
"twinlife","cov2_CoV_module6","yn",-89,"-89: illegible","-89: nicht erkennbar/lesbar"
"twinlife","cov2_CoV_module6","yn",-85,"-85: information not evaluable","-85: nicht auswertbar"
"twinlife","cov2_CoV_module6","yn",-84,"-84: unassignable","-84: nicht zuzuordnen"
"twinlife","cov2_CoV_module6","yn",1,"1: yes","1: ja"
"twinlife","cov2_CoV_module6","yn",2,"2: no","2: nein"
"twinlife","wid1_F2F1_module1","fpr0400",1,"1: yes, in other household","1: ja, in anderem Haushalt"
"twinlife","wid1_F2F1_module1","fpr0400",2,"2: no, doesn't live in Germany","2: nein, lebt nicht in Deutschland"
"twinlife","wid1_F2F1_module1","fpr0400",3,"3: no, is deceased","3: nein, lebt nicht mehr"
"twinlife","wid1_F2F1_module1","mis",-86,"-86: not available/empty/not codable","-86: nicht vorhanden/leer/nicht kodierbar"
"twinlife","wid1_F2F1_module1","mis",-85,"-85: unknown","-85: unbekannt"
"twinlife","wid1_F2F1_module1","mis2",-81,"-81: never lived the same household as the twins","-81: hat noch nie mit den Zwillingen in einem Haushalt zusammen gelebt"
"twinlife","wid1_F2F1_module1","yn",-89,"-89: illegible","-89: nicht erkennbar/lesbar"
"twinlife","wid1_F2F1_module1","yn",-85,"-85: information not evaluable","-85: nicht auswertbar"
"twinlife","wid1_F2F1_module1","yn",-84,"-84: unassignable","-84: nicht zuzuordnen"
"twinlife","wid1_F2F1_module1","yn",1,"1: yes","1: ja"
"twinlife","wid1_F2F1_module1","yn",2,"2: no","2: nein"
"twinlife","wid1_F2F1_module10","apl11_00",0,"0: talkative","0: gespraechig"
"twinlife","wid1_F2F1_module10","apl11_00",1,"1","1"
"twinlife","wid1_F2F1_module10","apl11_00",2,"2","2"
"twinlife","wid1_F2F1_module10","apl11_00",3,"3","3"
"twinlife","wid1_F2F1_module10","apl11_00",4,"4","4"
"twinlife","wid1_F2F1_module10","apl11_00",5,"5","5"
"twinlife","wid1_F2F1_module10","apl11_00",6,"6","6"
"twinlife","wid1_F2F1_module10","apl11_00",7,"7","7"
"twinlife","wid1_F2F1_module10","apl11_00",8,"8","8"
"twinlife","wid1_F2F1_module10","apl11_00",9,"9","9"
"twinlife","wid1_F2F1_module10","apl11_00",10,"10: quiet","10: still"
"twinlife","wid1_F2F1_module10","apl11_01",0,"0: untidy","0: unordentlich"
"twinlife","wid1_F2F1_module10","apl11_01",1,"1","1"
"twinlife","wid1_F2F1_module10","apl11_01",2,"2","2"
"twinlife","wid1_F2F1_module10","apl11_01",3,"3","3"
"twinlife","wid1_F2F1_module10","apl11_01",4,"4","4"
"twinlife","wid1_F2F1_module10","apl11_01",5,"5","5"
"twinlife","wid1_F2F1_module10","apl11_01",6,"6","6"
"twinlife","wid1_F2F1_module10","apl11_01",7,"7","7"
"twinlife","wid1_F2F1_module10","apl11_01",8,"8","8"
"twinlife","wid1_F2F1_module10","apl11_01",9,"9","9"
"twinlife","wid1_F2F1_module10","apl11_01",10,"10: tidy","10: ordentlich"
"twinlife","wid1_F2F1_module10","apl11_02",0,"0: good-natured","0: gutmuetig"
"twinlife","wid1_F2F1_module10","apl11_02",1,"1","1"
"twinlife","wid1_F2F1_module10","apl11_02",2,"2","2"
"twinlife","wid1_F2F1_module10","apl11_02",3,"3","3"
"twinlife","wid1_F2F1_module10","apl11_02",4,"4","4"
"twinlife","wid1_F2F1_module10","apl11_02",5,"5","5"
"twinlife","wid1_F2F1_module10","apl11_02",6,"6","6"
"twinlife","wid1_F2F1_module10","apl11_02",7,"7","7"
"twinlife","wid1_F2F1_module10","apl11_02",8,"8","8"
"twinlife","wid1_F2F1_module10","apl11_02",9,"9","9"
"twinlife","wid1_F2F1_module10","apl11_02",10,"10: irritable","10: leicht reizbar"
"twinlife","wid1_F2F1_module10","apl11_03",0,"0: not that interested","0: wenig interessiert"
"twinlife","wid1_F2F1_module10","apl11_03",1,"1","1"
"twinlife","wid1_F2F1_module10","apl11_03",2,"2","2"
"twinlife","wid1_F2F1_module10","apl11_03",3,"3","3"
"twinlife","wid1_F2F1_module10","apl11_03",4,"4","4"
"twinlife","wid1_F2F1_module10","apl11_03",5,"5","5"
"twinlife","wid1_F2F1_module10","apl11_03",6,"6","6"
"twinlife","wid1_F2F1_module10","apl11_03",7,"7","7"
"twinlife","wid1_F2F1_module10","apl11_03",8,"8","8"
"twinlife","wid1_F2F1_module10","apl11_03",9,"9","9"
"twinlife","wid1_F2F1_module10","apl11_03",10,"10: hungry for knowledge","10: wissensdurstig"
"twinlife","wid1_F2F1_module10","apl11_04",0,"0: self-confident","0: hohes Selbstvertrauen"
"twinlife","wid1_F2F1_module10","apl11_04",1,"1","1"
"twinlife","wid1_F2F1_module10","apl11_04",2,"2","2"
"twinlife","wid1_F2F1_module10","apl11_04",3,"3","3"
"twinlife","wid1_F2F1_module10","apl11_04",4,"4","4"
"twinlife","wid1_F2F1_module10","apl11_04",5,"5","5"
"twinlife","wid1_F2F1_module10","apl11_04",6,"6","6"
"twinlife","wid1_F2F1_module10","apl11_04",7,"7","7"
"twinlife","wid1_F2F1_module10","apl11_04",8,"8","8"
"twinlife","wid1_F2F1_module10","apl11_04",9,"9","9"
"twinlife","wid1_F2F1_module10","apl11_04",10,"10: insecure","10: unsicher"
"twinlife","wid1_F2F1_module10","apl11_05",0,"0: withdrawn","0: zurueckgezogen"
"twinlife","wid1_F2F1_module10","apl11_05",1,"1","1"
"twinlife","wid1_F2F1_module10","apl11_05",2,"2","2"
"twinlife","wid1_F2F1_module10","apl11_05",3,"3","3"
"twinlife","wid1_F2F1_module10","apl11_05",4,"4","4"
"twinlife","wid1_F2F1_module10","apl11_05",5,"5","5"
"twinlife","wid1_F2F1_module10","apl11_05",6,"6","6"
"twinlife","wid1_F2F1_module10","apl11_05",7,"7","7"
"twinlife","wid1_F2F1_module10","apl11_05",8,"8","8"
"twinlife","wid1_F2F1_module10","apl11_05",9,"9","9"
"twinlife","wid1_F2F1_module10","apl11_05",10,"10: sociable","10: kontaktfreudig"
"twinlife","wid1_F2F1_module10","apl11_06",0,"0: focused","0: konzentriert"
"twinlife","wid1_F2F1_module10","apl11_06",1,"1","1"
"twinlife","wid1_F2F1_module10","apl11_06",2,"2","2"
"twinlife","wid1_F2F1_module10","apl11_06",3,"3","3"
"twinlife","wid1_F2F1_module10","apl11_06",4,"4","4"
"twinlife","wid1_F2F1_module10","apl11_06",5,"5","5"
"twinlife","wid1_F2F1_module10","apl11_06",6,"6","6"
"twinlife","wid1_F2F1_module10","apl11_06",7,"7","7"
"twinlife","wid1_F2F1_module10","apl11_06",8,"8","8"
"twinlife","wid1_F2F1_module10","apl11_06",9,"9","9"
"twinlife","wid1_F2F1_module10","apl11_06",10,"10: easy to distract","10: leicht ablenkbar"
"twinlife","wid1_F2F1_module10","apl11_07",0,"0: obstinate","0: trotzig"
"twinlife","wid1_F2F1_module10","apl11_07",1,"1","1"
"twinlife","wid1_F2F1_module10","apl11_07",2,"2","2"
"twinlife","wid1_F2F1_module10","apl11_07",3,"3","3"
"twinlife","wid1_F2F1_module10","apl11_07",4,"4","4"
"twinlife","wid1_F2F1_module10","apl11_07",5,"5","5"
"twinlife","wid1_F2F1_module10","apl11_07",6,"6","6"
"twinlife","wid1_F2F1_module10","apl11_07",7,"7","7"
"twinlife","wid1_F2F1_module10","apl11_07",8,"8","8"
"twinlife","wid1_F2F1_module10","apl11_07",9,"9","9"
"twinlife","wid1_F2F1_module10","apl11_07",10,"10: compliant","10: folgsam"
"twinlife","wid1_F2F1_module10","apl11_08",0,"0: understands quickly","0: begreift schnell"
